"lkcode" "lknum" "spp" "len" "wt"
"IND89" 45 "LMB" 12.9 1.29
"IND89" 45 "LMB" 12.9 1.53
"IND89" 45 "LMB" 13 1.4
"IND89" 45 "LMB" 13.1 1.42
"IND89" 45 "LMB" 13.3 1.33
"IND89" 45 "LMB" 13.5 1.26
"IND89" 45 "LMB" 13.6 1.6
"IND89" 45 "LMB" 13.6 1.7
"IND89" 45 "LMB" 13.7 1.39
"IND89" 45 "LMB" 13.7 1.46
"IND89" 45 "LMB" 13.8 1.39
"IND89" 45 "LMB" 13.8 1.54
"IND89" 45 "LMB" 13.8 1.56
"IND89" 45 "LMB" 13.8 1.74
"IND89" 45 "LMB" 14 1.53
"IND89" 45 "LMB" 14.3 1.45
"IND89" 45 "LMB" 14.4 1.56
"IND89" 45 "LMB" 14.7 1.66
"IND89" 45 "LMB" 15.1 1.68
"IND89" 45 "LMB" 15.4 1.85
"IND89" 45 "LMB" 16.1 2.5
"IND89" 45 "LMB" 16.2 2.56
"IND89" 45 "LMB" 16.3 2.53
"IND89" 45 "LMB" 16.5 2.81
"IND89" 45 "LMB" 16.6 2.88
"IND89" 45 "LMB" 16.9 2.26
"IND89" 45 "LMB" 17.1 3.01
"IND89" 45 "LMB" 17.1 3.45
"IND89" 45 "LMB" 17.6 3.48
"IND89" 45 "LMB" 18.6 3.7
"IND89" 45 "LMB" 3.5 0.02
"IND89" 45 "LMB" 3.6 0.02
"KEO62" 46 "LMB" 3.7 0.02
"KEO62" 46 "LMB" 3.7 0.02
"KEO62" 46 "LMB" 3.7 0.03
"KEO62" 46 "LMB" 4 0.03
"KEO62" 46 "LMB" 4 0.03
"KEO62" 46 "LMB" 4.1 0.03
"KEO62" 46 "LMB" 4.2 0.04
"KEO62" 46 "LMB" 4.4 0.04
"KEO62" 46 "LMB" 4.5 0.04
"KEO62" 46 "LMB" 4.6 0.05
"KEO62" 46 "LMB" 4.9 0.06
"KEO62" 46 "LMB" 4.9 0.05
"KEO62" 46 "LMB" 5 0.05
"KEO62" 46 "LMB" 5.2 0.06
"KEO62" 46 "LMB" 5.2 0.07
"KEO62" 46 "LMB" 5.9 0.09
"KEO62" 46 "LMB" 7.6 0.19
"KEO62" 46 "LMB" 7.7 0.23
"KEO62" 46 "LMB" 7.8 0.23
"KEO62" 46 "LMB" 8 0.26
"KEO62" 46 "LMB" 8.2 0.26
"KEO62" 46 "LMB" 8.3 0.3
"KEO62" 46 "LMB" 8.3 0.25
"KEO62" 46 "LMB" 8.4 0.26
"KEO62" 46 "LMB" 8.8 0.35
"KEO62" 46 "LMB" 8.9 0.33
"KEO62" 46 "LMB" 8.9 0.36
"KEO62" 46 "LMB" 9.1 0.35
"KEO62" 46 "LMB" 9.3 0.4
"KEO62" 46 "LMB" 9.6 0.39
"KEO62" 46 "LMB" 9.6 0.42
"KEO62" 46 "LMB" 9.6 0.42
"KEO62" 46 "LMB" 9.8 0.44
"KEO62" 46 "LMB" 9.8 0.46
"KEO62" 46 "LMB" 9.8 0.38
"KEO62" 46 "LMB" 9.8 0.4
"KEO62" 46 "LMB" 9.8 0.42
"KEO62" 46 "LMB" 9.8 0.44
"KEO62" 46 "LMB" 9.9 0.34
"KEO62" 46 "LMB" 9.9 0.41
"KEO62" 46 "LMB" 9.9 0.42
"KEO62" 46 "LMB" 9.9 0.45
"KEO62" 46 "LMB" 9.9 0.42
"KEO62" 46 "LMB" 9.9 0.43
"KEO62" 46 "LMB" 9.9 0.46
"KEO62" 46 "LMB" 9.9 0.46
"KEO62" 46 "LMB" 10 0.44
"KEO62" 46 "LMB" 10 0.47
"KEO62" 46 "LMB" 10 0.46
"KEO62" 46 "LMB" 10 0.47
"KEO62" 46 "LMB" 10.1 0.47
"KEO62" 46 "LMB" 10.1 0.51
"KEO62" 46 "LMB" 10.1 0.45
"KEO62" 46 "LMB" 10.1 0.51
"KEO62" 46 "LMB" 10.2 0.47
"KEO62" 46 "LMB" 10.2 0.46
"KEO62" 46 "LMB" 10.2 0.48
"KEO62" 46 "LMB" 10.3 0.49
"KEO62" 46 "LMB" 10.3 0.53
"KEO62" 46 "LMB" 10.3 0.53
"KEO62" 46 "LMB" 10.4 0.56
"KEO62" 46 "LMB" 10.4 0.57
"KEO62" 46 "LMB" 10.4 0.48
"KEO62" 46 "LMB" 10.5 0.57
"KEO62" 46 "LMB" 10.7 0.52
"KEO62" 46 "LMB" 10.7 0.57
"KEO62" 46 "LMB" 10.8 0.63
"KEO62" 46 "LMB" 10.9 0.58
"KEO62" 46 "LMB" 11 0.69
"KEO62" 46 "LMB" 11 0.69
"KEO62" 46 "LMB" 11 0.8
"KEO62" 46 "LMB" 11.1 0.65
"KEO62" 46 "LMB" 11.1 0.65
"KEO62" 46 "LMB" 11.1 0.67
"KEO62" 46 "LMB" 11.2 0.64
"KEO62" 46 "LMB" 11.3 0.76
"KEO62" 46 "LMB" 11.4 0.71
"KEO62" 46 "LMB" 11.5 0.7
"KEO62" 46 "LMB" 11.7 0.59
"KEO62" 46 "LMB" 11.7 0.82
"KEO62" 46 "LMB" 11.8 0.59
"KEO62" 46 "LMB" 12 0.74
"KEO62" 46 "LMB" 12 0.81
"KEO62" 46 "LMB" 12.1 0.79
"KEO62" 46 "LMB" 12.1 0.87
"KEO62" 46 "LMB" 12.1 0.78
"KEO62" 46 "LMB" 12.2 0.68
"KEO62" 46 "LMB" 12.2 0.7
"KEO62" 46 "LMB" 12.2 0.79
"KEO62" 46 "LMB" 12.2 1.04
"KEO62" 46 "LMB" 12.2 0.79
"KEO62" 46 "LMB" 12.2 0.88
"KEO62" 46 "LMB" 12.2 0.91
"KEO62" 46 "LMB" 12.3 0.84
"KEO62" 46 "LMB" 12.3 0.77
"KEO62" 46 "LMB" 12.3 0.85
"KEO62" 46 "LMB" 12.3 0.88
"KEO62" 46 "LMB" 12.3 0.97
"KEO62" 46 "LMB" 12.4 0.7
"KEO62" 46 "LMB" 12.4 0.84
"KEO62" 46 "LMB" 12.4 0.87
"KEO62" 46 "LMB" 12.4 0.7
"KEO62" 46 "LMB" 12.5 0.93
"KEO62" 46 "LMB" 12.5 0.96
"KEO62" 46 "LMB" 12.6 0.92
"KEO62" 46 "LMB" 12.6 0.95
"KEO62" 46 "LMB" 12.6 0.84
"KEO62" 46 "LMB" 12.6 0.87
"KEO62" 46 "LMB" 12.6 0.88
"KEO62" 46 "LMB" 12.6 0.98
"KEO62" 46 "LMB" 12.7 0.91
"KEO62" 46 "LMB" 12.7 1
"KEO62" 46 "LMB" 12.8 0.97
"KEO62" 46 "LMB" 12.8 0.95
"KEO62" 46 "LMB" 12.8 0.98
"KEO62" 46 "LMB" 12.9 0.85
"KEO62" 46 "LMB" 12.9 0.93
"KEO62" 46 "LMB" 12.9 1.11
"KEO62" 46 "LMB" 13 0.97
"KEO62" 46 "LMB" 13 0.97
"KEO62" 46 "LMB" 13.1 0.84
"KEO62" 46 "LMB" 13.1 1.03
"KEO62" 46 "LMB" 13.1 1.16
"KEO62" 46 "LMB" 13.1 1.19
"KEO62" 46 "LMB" 13.1 1.04
"KEO62" 46 "LMB" 13.2 1.07
"KEO62" 46 "LMB" 13.2 1.08
"KEO62" 46 "LMB" 13.3 1.06
"KEO62" 46 "LMB" 13.4 0.99
"KEO62" 46 "LMB" 13.4 1.08
"KEO62" 46 "LMB" 13.5 1.28
"KEO62" 46 "LMB" 13.6 0.7
"KEO62" 46 "LMB" 13.9 1.3
"KEO62" 46 "LMB" 14.3 1.3
"KEO62" 46 "LMB" 14.3 1.97
"KEO62" 46 "LMB" 14.5 1.44
"KEO62" 46 "LMB" 14.6 0.78
"KEO62" 46 "LMB" 14.6 1.46
"KEO62" 46 "LMB" 14.9 1.83
"KEO62" 46 "LMB" 15.6 1.63
"KEO62" 46 "LMB" 15.6 1.68
"KEO62" 46 "LMB" 15.9 1.66
"KEO62" 46 "LMB" 16 1.76
"KEO62" 46 "LMB" 16.2 1.92
"KEO62" 46 "LMB" 16.2 1.5
"KEO62" 46 "LMB" 16.3 1.54
"KEO62" 46 "LMB" 16.8 1.55
"KEO62" 46 "LMB" 16.8 1.85
"KEO62" 46 "LMB" 17.1 1.82
"KEO62" 46 "LMB" 17.2 1.91
"KEO62" 46 "LMB" 17.3 2.12
"KEO62" 46 "LMB" 17.9 2.44
"KEO62" 46 "LMB" 19 2.89
"KEO62" 46 "LMB" 19.5 2.23
"KEO62" 46 "LMB" 6.3 0.09
"KEO62" 46 "LMB" 7.2 0.18
"LKE89" 47 "LMB" 9.3 0.39
"LKE89" 47 "LMB" 9.9 0.44
"LKE89" 47 "LMB" 10.5 0.46
"LKE89" 47 "LMB" 10.9 0.56
"LKE89" 47 "LMB" 11 0.62
"LKE89" 47 "LMB" 11.2 0.57
"LKE89" 47 "LMB" 11.3 0.59
"LKE89" 47 "LMB" 11.3 0.64
"LKE89" 47 "LMB" 11.5 0.63
"LKE89" 47 "LMB" 11.6 0.57
"LKE89" 47 "LMB" 11.7 0.68
"LKE89" 47 "LMB" 11.7 0.73
"LKE89" 47 "LMB" 11.8 0.69
"LKE89" 47 "LMB" 11.8 0.7
"LKE89" 47 "LMB" 11.9 0.68
"LKE89" 47 "LMB" 11.9 0.68
"LKE89" 47 "LMB" 11.9 0.75
"LKE89" 47 "LMB" 11.9 0.84
"LKE89" 47 "LMB" 12.1 0.67
"LKE89" 47 "LMB" 12.1 0.69
"LKE89" 47 "LMB" 12.1 0.72
"LKE89" 47 "LMB" 12.1 0.79
"LKE89" 47 "LMB" 12.3 0.71
"LKE89" 47 "LMB" 12.3 0.81
"LKE89" 47 "LMB" 12.3 0.83
"LKE89" 47 "LMB" 12.4 0.81
"LKE89" 47 "LMB" 12.6 0.89
"LKE89" 47 "LMB" 12.7 0.76
"LKE89" 47 "LMB" 12.7 0.81
"LKE89" 47 "LMB" 12.9 0.79
"LKE89" 47 "LMB" 13.1 1.02
"LKE89" 47 "LMB" 13.6 1
"LKE89" 47 "LMB" 5 0.06
"LKE89" 47 "LMB" 5.4 0.07
"MEY96" 48 "LMB" 6.4 0.06
"MEY96" 48 "LMB" 7 0.15
"MEY96" 48 "LMB" 8 0.22
"MEY96" 48 "LMB" 8.1 0.23
"MEY96" 48 "LMB" 8.1 0.29
"MEY96" 48 "LMB" 8.4 0.26
"MEY96" 48 "LMB" 8.5 0.23
"MEY96" 48 "LMB" 8.7 0.29
"MEY96" 48 "LMB" 9 0.32
"MEY96" 48 "LMB" 9.1 0.39
"MEY96" 48 "LMB" 10.8 0.62
"MEY96" 48 "LMB" 10.9 0.55
"MEY96" 48 "LMB" 10.9 0.68
"MEY96" 48 "LMB" 11 0.57
"MEY96" 48 "LMB" 11.2 0.65
"MEY96" 48 "LMB" 11.2 0.66
"MEY96" 48 "LMB" 11.2 0.73
"MEY96" 48 "LMB" 11.3 0.66
"MEY96" 48 "LMB" 11.3 0.74
"MEY96" 48 "LMB" 11.3 0.75
"MEY96" 48 "LMB" 11.5 0.66
"MEY96" 48 "LMB" 11.5 0.77
"MEY96" 48 "LMB" 11.7 0.78
"MEY96" 48 "LMB" 11.7 0.79
"MEY96" 48 "LMB" 11.7 0.82
"MEY96" 48 "LMB" 12 0.82
"MEY96" 48 "LMB" 12.2 0.91
"MEY96" 48 "LMB" 12.3 0.93
"MEY96" 48 "LMB" 12.3 0.98
"MEY96" 48 "LMB" 12.4 1
"MEY96" 48 "LMB" 12.4 1.12
"MEY96" 48 "LMB" 12.5 0.95
"MEY96" 48 "LMB" 12.5 0.97
"MEY96" 48 "LMB" 12.5 0.98
"MEY96" 48 "LMB" 12.6 1.07
"MEY96" 48 "LMB" 12.7 0.88
"MEY96" 48 "LMB" 12.8 1.12
"MEY96" 48 "LMB" 12.8 1.13
"MEY96" 48 "LMB" 12.9 1.03
"MEY96" 48 "LMB" 13 1.15
"MEY96" 48 "LMB" 13 1.25
"MEY96" 48 "LMB" 13.2 1.2
"MEY96" 48 "LMB" 13.2 1.32
"MEY96" 48 "LMB" 13.3 1.13
"MEY96" 48 "LMB" 13.3 1.15
"MEY96" 48 "LMB" 13.3 1.24
"MEY96" 48 "LMB" 13.6 1.23
"MEY96" 48 "LMB" 13.6 1.36
"MEY96" 48 "LMB" 14.1 1.46
"MEY96" 48 "LMB" 14.1 1.71
"MEY96" 48 "LMB" 14.4 1.64
"MEY96" 48 "LMB" 15.1 1.8
"MEY96" 48 "LMB" 15.8 2.42
"MEY96" 48 "LMB" 15.9 2.32
"MEY96" 48 "LMB" 16.4 2.65
"MEY96" 48 "LMB" 18.1 3.63
"MEY96" 48 "LMB" 2.2 0.01
"MEY96" 48 "LMB" 2.3 0.01
"LTH82" 49 "LMB" 2.4 0.01
"LTH82" 49 "LMB" 2.4 0.01
"LTH82" 49 "LMB" 2.4 0.01
"LTH82" 49 "LMB" 2.4 0.01
"LTH82" 49 "LMB" 2.4 0.01
"LTH82" 49 "LMB" 2.5 0.01
"LTH82" 49 "LMB" 2.5 0.01
"LTH82" 49 "LMB" 2.5 0.01
"LTH82" 49 "LMB" 2.5 0.01
"LTH82" 49 "LMB" 2.5 0.01
"LTH82" 49 "LMB" 2.5 0.01
"LTH82" 49 "LMB" 2.5 0.01
"LTH82" 49 "LMB" 2.6 0.01
"LTH82" 49 "LMB" 2.6 0.01
"LTH82" 49 "LMB" 2.6 0.01
"LTH82" 49 "LMB" 2.6 0.01
"LTH82" 49 "LMB" 2.6 0.01
"LTH82" 49 "LMB" 2.7 0.01
"LTH82" 49 "LMB" 2.7 0.01
"LTH82" 49 "LMB" 2.8 0.01
"LTH82" 49 "LMB" 2.8 0.01
"LTH82" 49 "LMB" 2.8 0.01
"LTH82" 49 "LMB" 2.8 0.01
"LTH82" 49 "LMB" 2.9 0.01
"LTH82" 49 "LMB" 3.2 0.01
"LTH82" 49 "LMB" 3.5 0.02
"LTH82" 49 "LMB" 3.5 0.02
"LTH82" 49 "LMB" 3.5 0.02
"LTH82" 49 "LMB" 3.6 0.02
"LTH82" 49 "LMB" 3.6 0.02
"LTH82" 49 "LMB" 3.7 0.02
"LTH82" 49 "LMB" 3.9 0.02
"LTH82" 49 "LMB" 3.9 0.02
"LTH82" 49 "LMB" 3.9 0.03
"LTH82" 49 "LMB" 4.1 0.02
"LTH82" 49 "LMB" 4.1 0.03
"LTH82" 49 "LMB" 4.3 0.03
"LTH82" 49 "LMB" 4.4 0.03
"LTH82" 49 "LMB" 4.4 0.04
"LTH82" 49 "LMB" 4.5 0.04
"LTH82" 49 "LMB" 4.5 0.04
"LTH82" 49 "LMB" 4.7 0.03
"LTH82" 49 "LMB" 4.8 0.05
"LTH82" 49 "LMB" 4.8 0.05
"LTH82" 49 "LMB" 5 0.06
"LTH82" 49 "LMB" 6.1 0.1
"LTH82" 49 "LMB" 6.2 0.13
"LTH82" 49 "LMB" 6.4 0.12
"LTH82" 49 "LMB" 7 0.17
"LTH82" 49 "LMB" 7.1 0.15
"LTH82" 49 "LMB" 7.1 0.15
"LTH82" 49 "LMB" 7.1 0.16
"LTH82" 49 "LMB" 7.2 0.02
"LTH82" 49 "LMB" 7.3 0.17
"LTH82" 49 "LMB" 7.4 0.18
"LTH82" 49 "LMB" 7.5 0.18
"LTH82" 49 "LMB" 7.5 0.21
"LTH82" 49 "LMB" 7.5 0.21
"LTH82" 49 "LMB" 7.6 0.24
"LTH82" 49 "LMB" 7.9 0.25
"LTH82" 49 "LMB" 8.3 0.29
"LTH82" 49 "LMB" 9.3 0.34
"LTH82" 49 "LMB" 9.4 0.42
"LTH82" 49 "LMB" 9.5 0.37
"LTH82" 49 "LMB" 9.6 0.39
"LTH82" 49 "LMB" 10.9 0.65
"LTH82" 49 "LMB" 11.3 0.72
"LTH82" 49 "LMB" 11.4 0.69
"LTH82" 49 "LMB" 11.5 0.64
"LTH82" 49 "LMB" 11.8 0.74
"LTH82" 49 "LMB" 11.9 0.82
"LTH82" 49 "LMB" 12.2 0.86
"LTH82" 49 "LMB" 12.3 0.95
"LTH82" 49 "LMB" 12.4 0.84
"LTH82" 49 "LMB" 13.1 0.96
"LTH82" 49 "LMB" 13.2 1.06
"LTH82" 49 "LMB" 14.3 1.18
"LTH82" 49 "LMB" 15.1 1.6
"LTH82" 49 "LMB" 15.2 1.74
"LTH82" 49 "LMB" 16.7 2.33
"LTH82" 49 "LMB" 16.9 2.69
"LTH82" 49 "LMB" 17.3 2.54
"LTH82" 49 "LMB" 18.5 3.46
"LTH82" 49 "LMB" 3.5 0.02
"LTH82" 49 "LMB" 3.8 0.02
"LRI27" 50 "LMB" 4.2 0.03
"LRI27" 50 "LMB" 4.3 0.03
"LRI27" 50 "LMB" 4.5 0.06
"LRI27" 50 "LMB" 4.6 0.04
"LRI27" 50 "LMB" 4.7 0.04
"LRI27" 50 "LMB" 4.7 0.04
"LRI27" 50 "LMB" 4.7 0.04
"LRI27" 50 "LMB" 4.7 0.05
"LRI27" 50 "LMB" 4.8 0.05
"LRI27" 50 "LMB" 5 0.06
"LRI27" 50 "LMB" 5.1 0.06
"LRI27" 50 "LMB" 5.4 0.07
"LRI27" 50 "LMB" 5.4 0.07
"LRI27" 50 "LMB" 5.5 0.08
"LRI27" 50 "LMB" 5.6 0.08
"LRI27" 50 "LMB" 5.6 0.08
"LRI27" 50 "LMB" 5.6 0.08
"LRI27" 50 "LMB" 5.7 0.07
"LRI27" 50 "LMB" 5.7 0.09
"LRI27" 50 "LMB" 5.8 0.1
"LRI27" 50 "LMB" 5.9 0.08
"LRI27" 50 "LMB" 5.9 0.11
"LRI27" 50 "LMB" 6 0.09
"LRI27" 50 "LMB" 6 0.09
"LRI27" 50 "LMB" 6 0.1
"LRI27" 50 "LMB" 6 0.1
"LRI27" 50 "LMB" 6 0.11
"LRI27" 50 "LMB" 6 0.11
"LRI27" 50 "LMB" 6 0.12
"LRI27" 50 "LMB" 6.1 0.11
"LRI27" 50 "LMB" 6.1 0.11
"LRI27" 50 "LMB" 6.2 0.11
"LRI27" 50 "LMB" 6.3 0.12
"LRI27" 50 "LMB" 6.5 0.12
"LRI27" 50 "LMB" 6.6 0.14
"LRI27" 50 "LMB" 6.7 0.14
"LRI27" 50 "LMB" 7.1 0.17
"LRI27" 50 "LMB" 7.1 0.19
"LRI27" 50 "LMB" 7.1 0.21
"LRI27" 50 "LMB" 7.2 0.18
"LRI27" 50 "LMB" 7.2 0.2
"LRI27" 50 "LMB" 7.3 0.2
"LRI27" 50 "LMB" 9.6 0.46
"LRI27" 50 "LMB" 9.9 0.53
"LRI27" 50 "LMB" 10.3 0.54
"LRI27" 50 "LMB" 10.3 0.64
"LRI27" 50 "LMB" 10.5 0.62
"LRI27" 50 "LMB" 10.5 0.62
"LRI27" 50 "LMB" 10.7 0.58
"LRI27" 50 "LMB" 10.7 0.67
"LRI27" 50 "LMB" 10.8 0.64
"LRI27" 50 "LMB" 10.9 0.65
"LRI27" 50 "LMB" 11.1 0.71
"LRI27" 50 "LMB" 11.1 0.73
"LRI27" 50 "LMB" 11.1 0.73
"LRI27" 50 "LMB" 11.2 0.72
"LRI27" 50 "LMB" 11.3 0.7
"LRI27" 50 "LMB" 11.4 0.72
"LRI27" 50 "LMB" 11.4 0.73
"LRI27" 50 "LMB" 11.4 0.75
"LRI27" 50 "LMB" 11.4 0.76
"LRI27" 50 "LMB" 11.4 0.81
"LRI27" 50 "LMB" 11.6 0.8
"LRI27" 50 "LMB" 11.7 0.79
"LRI27" 50 "LMB" 11.7 0.85
"LRI27" 50 "LMB" 11.8 0.86
"LRI27" 50 "LMB" 12 0.83
"LRI27" 50 "LMB" 12.2 0.94
"LRI27" 50 "LMB" 12.3 1.13
"LRI27" 50 "LMB" 12.4 1.02
"LRI27" 50 "LMB" 12.6 0.99
"LRI27" 50 "LMB" 12.7 1
"LRI27" 50 "LMB" 12.7 1.17
"LRI27" 50 "LMB" 12.8 1.04
"LRI27" 50 "LMB" 12.8 1.09
"LRI27" 50 "LMB" 12.9 1.08
"LRI27" 50 "LMB" 12.9 1.2
"LRI27" 50 "LMB" 13.1 1.11
"LRI27" 50 "LMB" 13.3 1.26
"LRI27" 50 "LMB" 13.4 0.8
"LRI27" 50 "LMB" 13.6 1.28
"LRI27" 50 "LMB" 13.8 1.34
"LRI27" 50 "LMB" 13.9 1.43
"LRI27" 50 "LMB" 14 1.66
"LRI27" 50 "LMB" 14.1 1.46
"LRI27" 50 "LMB" 14.3 1.53
"LRI27" 50 "LMB" 14.5 1.85
"LRI27" 50 "LMB" 14.9 2.25
"LRI27" 50 "LMB" 15 1.81
"LRI27" 50 "LMB" 15.1 1.5
"LRI27" 50 "LMB" 15.2 1.82
"LRI27" 50 "LMB" 15.6 1.93
"LRI27" 50 "LMB" 15.6 2.01
"LRI27" 50 "LMB" 15.7 1.9
"LRI27" 50 "LMB" 16 2.14
"LRI27" 50 "LMB" 16 2.25
"LRI27" 50 "LMB" 16.4 2.73
"LRI27" 50 "LMB" 16.6 1.98
"LRI27" 50 "LMB" 16.7 2.76
"LRI27" 50 "LMB" 17.1 2.8
"LRI27" 50 "LMB" 17.2 2.86
"LRI27" 50 "LMB" 17.7 2.96
"LRI27" 50 "LMB" 17.7 3.43
"LRI27" 50 "LMB" 17.8 3.31
"LRI27" 50 "LMB" 17.8 3.5
"LRI27" 50 "LMB" 18.3 3.35
"LRI27" 50 "LMB" 19 4.17
"LRI27" 50 "LMB" 19.2 4.08
"LRI27" 50 "LMB" 19.4 4.25
"LRI27" 50 "LMB" 19.8 4.77
"LRI27" 50 "LMB" 20.9 5.73
"LRI27" 50 "LMB" 9.8 0.55
"LRI27" 50 "LMB" 11 0.85
"LSP30" 51 "LMB" 12.7 1.3
"LSP30" 51 "LMB" 12.9 1.5
"LSP30" 51 "LMB" 13.2 1.4
"LSP30" 51 "LMB" 13.2 1.65
"LSP30" 51 "LMB" 13.2 1.65
"LSP30" 51 "LMB" 13.4 1.85
"LSP30" 51 "LMB" 13.5 1.7
"LSP30" 51 "LMB" 13.5 1.8
"LSP30" 51 "LMB" 13.5 1.8
"LSP30" 51 "LMB" 13.6 1.6
"LSP30" 51 "LMB" 13.6 1.7
"LSP30" 51 "LMB" 13.6 1.8
"LSP30" 51 "LMB" 13.7 1.85
"LSP30" 51 "LMB" 13.7 1.85
"LSP30" 51 "LMB" 13.8 1.85
"LSP30" 51 "LMB" 13.9 1.85
"LSP30" 51 "LMB" 14.2 1.8
"LSP30" 51 "LMB" 8.1 0.29
"LSP30" 51 "LMB" 9.1 0.39
"LWA40" 52 "LMB" 9.1 0.41
"LWA40" 52 "LMB" 9.4 0.46
"LWA40" 52 "LMB" 9.5 0.42
"LWA40" 52 "LMB" 9.5 0.45
"LWA40" 52 "LMB" 9.5 0.49
"LWA40" 52 "LMB" 9.7 0.47
"LWA40" 52 "LMB" 9.7 0.49
"LWA40" 52 "LMB" 10.4 0.6
"LWA40" 52 "LMB" 12.5 1.13
"LWA40" 52 "LMB" 13.5 1.23
"LWA40" 52 "LMB" 13.6 1.18
"LWA40" 52 "LMB" 13.7 1.4
"LWA40" 52 "LMB" 14.2 1.66
"LWA40" 52 "LMB" 14.2 1.68
"LWA40" 52 "LMB" 14.3 1.68
"LWA40" 52 "LMB" 14.5 1.49
"LWA40" 52 "LMB" 14.5 1.7
"LWA40" 52 "LMB" 14.6 1.59
"LWA40" 52 "LMB" 14.6 1.82
"LWA40" 52 "LMB" 15 1.91
"LWA40" 52 "LMB" 15 2
"LWA40" 52 "LMB" 15 2.12
"LWA40" 52 "LMB" 15.5 2.43
"LWA40" 52 "LMB" 15.6 1.88
"LWA40" 52 "LMB" 15.6 2.23
"LWA40" 52 "LMB" 15.7 2.33
"LWA40" 52 "LMB" 15.8 2.18
"LWA40" 52 "LMB" 16 2.47
"LWA40" 52 "LMB" 16.1 2.36
"LWA40" 52 "LMB" 16.2 2.29
"LWA40" 52 "LMB" 16.2 2.34
"LWA40" 52 "LMB" 16.3 2.19
"LWA40" 52 "LMB" 16.3 2.37
"LWA40" 52 "LMB" 16.3 2.4
"LWA40" 52 "LMB" 16.3 2.6
"LWA40" 52 "LMB" 16.4 2.38
"LWA40" 52 "LMB" 16.6 2.3
"LWA40" 52 "LMB" 16.8 2.74
"LWA40" 52 "LMB" 16.9 2.99
"LWA40" 52 "LMB" 17.2 2.77
"LWA40" 52 "LMB" 17.5 3.12
"LWA40" 52 "LMB" 18 3.51
"LWA40" 52 "LMB" 19 4.64
"LWA40" 52 "LMB" 11.5 0.9
"LWA40" 52 "LMB" 11.8 1.05
"LGA30" 53 "LMB" 12.3 1.05
"LGA30" 53 "LMB" 12.9 1.2
"LGA30" 53 "LMB" 13.1 1.5
"LGA30" 53 "LMB" 13.8 1.6
"LGA30" 53 "LMB" 13.9 1.55
"LGA30" 53 "LMB" 15.9 2.6
"LGA30" 53 "LMB" 16.6 2.9
"LGA30" 53 "LMB" 16.7 3
"LGA30" 53 "LMB" 17.8 3.8
"LGA30" 53 "LMB" 20.7 5.8
"LGA30" 53 "LMB" 8.1 0.24
"LGA30" 53 "LMB" 8.3 0.3
"LPI42" 54 "LMB" 8.5 0.32
"LPI42" 54 "LMB" 9.2 0.4
"LPI42" 54 "LMB" 9.4 0.42
"LPI42" 54 "LMB" 9.5 0.47
"LPI42" 54 "LMB" 9.7 0.46
"LPI42" 54 "LMB" 10.5 0.63
"LPI42" 54 "LMB" 10.6 0.51
"LPI42" 54 "LMB" 10.6 0.65
"LPI42" 54 "LMB" 10.8 0.59
"LPI42" 54 "LMB" 10.9 0.73
"LPI42" 54 "LMB" 11.1 0.7
"LPI42" 54 "LMB" 11.2 0.86
"LPI42" 54 "LMB" 11.3 0.7
"LPI42" 54 "LMB" 11.4 0.87
"LPI42" 54 "LMB" 11.5 0.85
"LPI42" 54 "LMB" 11.5 0.89
"LPI42" 54 "LMB" 11.6 0.76
"LPI42" 54 "LMB" 11.7 0.84
"LPI42" 54 "LMB" 11.8 0.87
"LPI42" 54 "LMB" 11.9 0.88
"LPI42" 54 "LMB" 12 0.96
"LPI42" 54 "LMB" 12.1 0.74
"LPI42" 54 "LMB" 12.1 0.95
"LPI42" 54 "LMB" 12.2 1.06
"LPI42" 54 "LMB" 12.2 1.13
"LPI42" 54 "LMB" 12.3 0.97
"LPI42" 54 "LMB" 12.3 0.99
"LPI42" 54 "LMB" 12.3 1.04
"LPI42" 54 "LMB" 12.4 1.15
"LPI42" 54 "LMB" 12.5 1.05
"LPI42" 54 "LMB" 12.5 1.19
"LPI42" 54 "LMB" 12.5 1.33
"LPI42" 54 "LMB" 12.9 1.27
"LPI42" 54 "LMB" 13 1.08
"LPI42" 54 "LMB" 13.7 1.61
"LPI42" 54 "LMB" 14.2 1.64
"LPI42" 54 "LMB" 15.3 2.4
"LPI42" 54 "LMB" 15.5 2.06
"LPI42" 54 "LMB" 15.6 2.32
"LPI42" 54 "LMB" 15.6 2.33
"LPI42" 54 "LMB" 16.3 2.83
"LPI42" 54 "LMB" 16.5 2.75
"LPI42" 54 "LMB" 17 3.17
"LPI42" 54 "LMB" 17.6 3.69
"LPI42" 54 "LMB" 17.9 3.2
"LPI42" 54 "LMB" 17.9 3.36
"LPI42" 54 "LMB" 17.9 3.37
"LPI42" 54 "LMB" 18.5 3.76
"LPI42" 54 "LMB" 18.8 4.41
"LPI42" 54 "LMB" 18.9 4.11
"LPI42" 54 "LMB" 18.9 4.41
"LPI42" 54 "LMB" 19 4.31
"LPI42" 54 "LMB" 19.2 4.7
"LPI42" 54 "LMB" 19.7 4.41
"LPI42" 54 "LMB" 20.2 5.5
"LPI42" 54 "LMB" 21.1 5.96
"LPI42" 54 "LMB" 21.3 6.6
"LPI42" 54 "LMB" 8.3 0.28
"LPI42" 54 "LMB" 10.8 0.67
"MAN78" 55 "LMB" 11 0.74
