"lam" "tau2" "xi1" "xi2"
0.0118397400942905 0.0109992833932905 0.0101393628185091 0.007410543
0.0248099947266322 0.0420659977713988 0.01 0.007410543
0.00562071286998326 0.001733194285202 0.01 0.007410543
0.0157728366902695 0.0229969592975886 0.0512838402989029 0.007410543
0.083776459134942 0.542607443174516 0.01 0.007410543
0.0592926169469964 0.37590706758559 0.0459728652399199 0.007410543
0.0635009228206322 0.376658124358212 0.01 0.007410543
0.0540587531803063 0.289426437105712 0.01 0.007410543
0.0181808363063009 0.0244337111980502 0.01 0.007410543
0.038963169213415 0.126856932982882 0.0990111192186869 0.007410543
0.130049554163369 1.06799512623464 0.01 0.00750658247984791
0.00996116868748682 0.0071371954449721 0.01 0.007410543
0.0484634073062503 0.20397646182055 0.0308268706093488 0.007410543
0.00752260713936545 0.00303535806840361 0.0983659806099312 0.007410543
0.00644413940757867 0.00244063870423395 0.01 0.007410543
0.00314309961497325 0.000731983356714594 0.0559269146156741 0.007410543
0.0581505182717252 0.214631776922255 0.01 0.007410543
0.0541393265417778 0.263109592190707 0.0942500974771758 0.007410543
0.0157331170456888 0.0195234505380473 0.01 0.007410543
0.0126580421974747 0.0151673525999828 0.01 0.00753677680883729
0.0142456263935473 0.0156042174852674 0.0794277607778219 0.007410543
0.0415888816085132 0.134024905957893 0.01 0.007410543
0.011479722517736 0.00953243131862135 0.0772428616291638 0.007410543
0.0359628877027592 0.0745813076351908 0.01 0.007410543
0.109918114223219 1.41649380698096 0.0286975943770301 0.007410543
0.0358695535968072 0.0966029324110244 0.01 0.007410543
0.0891672987842721 0.474161679213903 0.01 0.007410543
0.115719923251354 0.768605322609986 0.01 0.007410543
0.0589679093413309 0.243704446046654 0.0367718516196047 0.007410543
0.0572651403202028 0.284096038308529 0.0652205114241267 0.007410543
0.113609434308367 0.806533839230336 0.01 0.007410543
0.0348635138673561 0.0732086896404416 0.0736691843472579 0.007410543
0.020179349188921 0.0327637766728937 0.0781939450496624 0.007410543
0.0652557533940091 0.283596692557833 0.01 0.007410543
0.00437830608817085 0.00132496744610771 0.01 0.007410543
0.0411414046605444 0.111433487362776 0.01 0.007410543
0.0201038409115527 0.0327081758600536 0.0437373483383449 0.007410543
0.0830868585124883 0.643153985998156 0.0451509276222673 0.007410543
0.037133766491212 0.0914634731009327 0.01 0.007410543
0.0162844737441352 0.0195117321685259 0.01 0.007410543
0.0631050797661839 0.261002224203658 0.01 0.007410543
0.00892772705744565 0.00568816912538211 0.0264451317154637 0.007410543
0.141808819846338 1.78449588419176 0.01 0.007410543
0.0414290643145299 0.133140824410629 0.01 0.007410543
0.0208208273501197 0.0291571580674689 0.01 0.00602479058773525
0.0335743203294252 0.0891878634861048 0.01 0.007410543
0.0242905768904645 0.063020548916346 0.0278664876060912 0.007410543
0.0137106168682435 0.0139315856811939 0.0598788777707631 0.007410543
0.111301003226697 0.974834461795038 0.01 0.007410543
0.026222921451702 0.049207539443424 0.01 0.007410543
0.00352984416668775 0.000909687283906501 0.0842218824283067 0.007410543
0.0997640905228477 0.972384884006987 0.0486443049203734 0.007410543
0.0430891243847756 0.218568452310556 0.01 0.007410543
0.0341298753827167 0.0772463728466634 0.0484115572524516 0.007410543
0.0141153240131156 0.0119917968654506 0.01 0.007410543
0.114474070169799 0.743017083590534 0.01 0.007410543
0.0788689002381693 0.502245403281965 0.0896365714370084 0.007410543
0.0239944173933893 0.0467347880750647 0.0606953805280964 0.007410543
0.0722986615124924 0.472309889349919 0.0390977429624798 0.007410543
0.0868935454147938 0.680582717272255 0.01 0.007410543
0.0469617288750852 0.172855138628638 0.01 0.007410543
0.00346873660038371 0.000804705019462817 0.01 0.007410543
0.0310389927248306 0.0722192020129425 0.01 0.00317518632578595
0.126311575260754 1.15870187085003 0.0111702544755409 0.007410543
0.0501550018528973 0.18415804057201 0.01 0.007410543
0.0494654698724836 0.187061147474527 0.01 0.007410543
0.03612231064188 0.107287440930614 0.01 0.007410543
0.00700046004279658 0.00302278442011812 0.01 0.007410543
0.11317189517928 1.29125817845611 0.0275575674132014 0.00370948583678814
0.0675509610529417 0.308723117311828 0.01 0.00719986282456515
0.0627861322070588 0.287935505902031 0.01 0.007410543
0.0588365173145112 0.225377868784674 0.0305310553833297 0.007410543
0.0268949768574758 0.0560369916247624 0.01 0.007410543
0.00392218864203471 0.000948649262462769 0.01 0.007410543
0.0664329546904007 0.395232171736784 0.01 0.007410543
0.032904038746206 0.0937447109891116 0.0481252464242049 0.007410543
0.00590553087355422 0.00254212485197637 0.01 0.007410543
0.000433142111845968 5.62965440067699e-08 0.0396550779918104 0.007410543
0.0198727186352709 0.0284515145537707 0.01 0.007410543
0.00986005704172855 0.00773079865203047 0.0422024894614942 0.007410543
0.0315049579444523 0.0845701839023298 0.01 0.007410543
0.0197490260031192 0.0266162629054549 0.01 0.007410543
0.00327276268040961 0.000538849980176082 0.01 0.007410543
0.039222759484043 0.131066201703268 0.01 0.007410543
0.00839375331828003 0.00427809495565429 0.01 0.007410543
0.0581942540584666 0.295854493426222 0.01 0.007410543
0.0128979899211784 0.0103030913715975 0.01 0.007410543
0.0102902317594508 0.00747456516791524 0.01 0.000607759067673286
0.0255528342605964 0.0661187405039936 0.01 0.007410543
0.0148210199502991 0.0130173864901321 0.0845655170129284 0.007410543
0.00148561461625522 9.45720720808046e-05 0.01 0.007410543
0.039685796194334 0.121881010716693 0.01 0.007410543
0.0311195776045741 0.067061969941867 0.01 0.007410543
0.0394976696361193 0.197649537231445 0.01 0.007410543
0.0355337059581452 0.131567877328798 0.01 0.007410543
0.0684926815384179 0.360630007066992 0.01 0.007410543
0.0136439139975656 0.0113678008579326 0.01 0.00579974956041047
0.0291250039357084 0.072830921831411 0.01 0.007410543
0.00202829887168226 0.000188086607495174 0.01 0.007410543
0.0296472516931625 0.0580164870481912 0.0471826236752129 0.007410543
0.0467313689914591 0.189635955609771 0.01 0.007410543
0.0268339492316673 0.0648577717936675 0.01 0.00742129876825602
0.018445395154248 0.0263897233124014 0.01 0.007410543
0.025739676006079 0.0433735229985058 0.01 0.007410543
0.113061752466034 0.888106558218145 0.01 0.007410543
0.0364313738949457 0.103151115080389 0.01 0.007410543
0.007104031355833 0.00383406280374215 0.01 0.007410543
0.0210854891666214 0.0293986702877906 0.01 0.007410543
0.0237087116725819 0.0484974364778414 0.01 0.007410543
0.0502810080081261 0.181631709445071 0.01 0.007410543
0.0512264570157697 0.20451317691325 0.01 0.007410543
0.00171764085693819 9.482847560391e-05 0.0951872304403056 0.007410543
0.0167798445370432 0.0258282177442829 0.0901024812830998 0.0098500710914451
0.0124302579059853 0.0140463968102744 0.01 0.007410543
0.0603746477989476 0.31268738171028 0.01 0.007410543
0.0198614540140237 0.0265509245269719 0.01 0.007410543
0.00416091266349996 0.00104224665890975 0.0558803502858808 0.007410543
0.0922617680060191 0.762565080919694 0.01 0.007410543
0.0260491093778671 0.0458157895278968 0.0630709977591081 0.007410543
0.0839094169892242 0.551150101857307 0.01 0.00630438361568774
0.0248218001940021 0.0466935312317956 0.0662104134923849 0.00310300886172292
0.0956173153257727 0.839150192473221 0.01 0.007410543
0.0494913371400614 0.207576491054131 0.01 0.007410543
0.0100792072228256 0.005897681960971 0.032108804798657 0.007410543
0.0293032795936203 0.055022168148736 0.0117921793177921 0.007410543
0.023824070320847 0.0416310107506139 0.01 0.007410543
0.0524184121732755 0.252301726621632 0.01 0.007410543
0.0274312795046468 0.0559746092127074 0.01 0.007410543
0.0354698210463887 0.0845910369508701 0.01 0.00426544804349645
0.0188068672539258 0.0355856551410549 0.0795480636502314 0.007410543
0.0129535838019725 0.0140778726421263 0.0248857423552137 0.0049822381836629
0.0136024339029893 0.0165951295476306 0.01 0.007410543
0.0486967061430148 0.185980127410347 0.01 0.007410543
0.0149512356995573 0.0147374684179334 0.01 0.007410543
0.00650641008031707 0.00286327303458079 0.01 0.007410543
0.0344525093288312 0.0783568492403824 0.0533425238041912 0.007410543
0.00141683070623031 9.8918407640268e-05 0.01 0.007410543
0.0852155175613045 0.562275083987858 0.01 0.002489441114366
0.0576532742594444 0.219958688902939 0.0554014430655779 0.007410543
0.0276095264054956 0.0399867946829957 0.0328781700233469 0.007410543
0.0218572143439498 0.0371281031072026 0.01 0.007410543
0.032515867363369 0.0891262824044135 0.061104472454251 0.007410543
0.056426854493902 0.270015402408311 0.01 0.007410543
0.0369887386951356 0.1196414296407 0.01 0.007410543
0.0236617845163204 0.0432494557972985 0.01 0.007410543
0.0831899132326258 0.460724240611422 0.0807844549598098 0.007410543
0.0411480417229643 0.155282686069702 0.01 0.007410543
0.0563494713187437 0.260636880026627 0.01 0.007410543
0.0327978051766168 0.0728796412925096 0.01 0.007410543
0.0141514925859509 0.0137701207677566 0.01 0.007410543
0.0616173429430356 0.31738337604898 0.0682925917195402 0.007410543
0.0300726267161416 0.0682773375541922 0.01 0.007410543
0.0330281324681743 0.116528002855766 0.01 0.007410543
0.00826658827039405 0.00518657125440899 0.01 0.007410543
0.0476671690570973 0.16215893911235 0.01 0.007410543
0.0596672046216297 0.282493415811669 0.01 0.007410543
0.0578373386543991 0.311682932836352 0.01 0.007410543
0.0107674675440261 0.00913880889770686 0.01 0.007410543
0.00264562858121344 0.000368558475389217 0.078217044601261 0.007410543
0.0105941843520165 0.00933303181482237 0.01 0.007410543
0.0176649648442428 0.0267187775504431 0.012402425136457 0.007410543
0.0230984461048545 0.0415694960202349 0.01 0.007410543
0.0334879638893546 0.0854183504759014 0.0775471489421233 0.007410543
0.00467262274358243 0.0015631311613756 0.01 0.007410543
0.00828413872318952 0.00666391764759206 0.01 0.007410543
0.0262921863916885 0.0415166527566 0.01 0.007410543
0.000940790591619326 2.28674341573786e-05 0.01 0.007410543
0.0155606408877481 0.0196541882602468 0.01 0.007410543
0.0272211351722966 0.0594264741671795 0.0628970293705547 0.007410543
0.0508627200541618 0.179287913557826 0.0653946124016904 0.007410543
0.0853722469283416 0.857566423081805 0.0256413116702642 0.0001122105655702
0.049540835105784 0.215513055940135 0.01 0.007410543
0.0344904201305728 0.0971294170333261 0.01 0.007410543
0.00176113350130326 0.000117650420205026 0.01 0.007410543
0.079763835981347 0.573749455047464 0.01 0.007410543
0.0162699220791836 0.0224408596622324 0.0639865882283659 0.007410543
0.0662745330888175 0.276112053290258 0.01 0.00588863092724164
0.000669361835829786 5.70966980424538e-06 0.01 0.000241469639389763
0.0317336219978925 0.0658754194150543 0.01 0.007410543
0.0455623539651474 0.162673993353702 0.0229388211999158 0.007410543
0.00254286208454409 0.000474013404994558 0.01 0.007410543
0.0436258339434092 0.162484437700068 0.01 0.007410543
0.0372582879308822 0.0839440004456014 0.01 0.007410543
0.0159900909911157 0.0200061979212763 0.0750595914167464 0.007410543
0.0536344052859307 0.197783197748455 0.0372857238962131 0.007410543
0.0438534587850456 0.146812562233114 0.01 0.007410543
0.00428611064430426 0.00100423349830561 0.01 0.007410543
0.0505009862100725 0.23803858451652 0.0105617098391895 0.007410543
0.00386366496609736 0.000921028710649786 0.01 0.007410543
0.0182091883173493 0.0304933845703275 0.0504815505948979 0.007410543
0.0243091959046082 0.0381693847566699 0.034521393638037 0.007410543
0.0205462131503088 0.0327642095045639 0.00936848071423213 0.0075460561353483
0.00182931509835685 0.000158624707745234 0.0701775275687919 0.007410543
0.0747365983388422 0.397591428689302 0.01 0.007410543
0.0548012655304539 0.247974439348349 0.01 0.00147572811941358
0.0942996045845242 0.627869243119386 0.01 0.007410543
0.0377035308050067 0.114516772990688 0.01 0.007410543
0.0775233460370843 0.47247317138445 0.0895672094270686 0.007410543
0.00874554658215464 0.00448283660387705 0.01 0.007410543
0.0339730229196464 0.0970997166509478 0.0235126334152563 0.007410543
0.0286966070550619 0.0566191657681342 0.01 0.007410543
0.0045797731574116 0.00125664094170802 0.01 0.007410543
0.0346668049139457 0.0898609763040334 0.01 0.007410543
0.0199643881250229 0.0235326602293141 0.0600136315996496 0.007410543
0.0572343436451042 0.217349891233295 0.01 0.007410543
0.0519108656765753 0.227456644734667 0.01 0.007410543
0.0841353555966799 0.546727567935801 0.01 0.007410543
0.0182396515537755 0.0212200514266876 0.01 0.007410543
0.0169413074257565 0.0199693675637224 0.01 0.007410543
0.0100895599532161 0.00557647219911114 0.01 0.007410543
0.0747823914355212 0.394467724200955 0.01 0.000693820512890147
0.0392451807976366 0.0920250800206005 0.01 0.007410543
0.127739011442346 1.59087047534959 0.0632676298943453 0.007410543
0.0364089954807125 0.07983885100158 0.01 0.007410543
0.0326793584129944 0.0701432600222718 0.01 0.007410543
0.0436035033691813 0.19644020967157 0.01 0.007410543
0.0118171891674288 0.00885758728695745 0.01 0.007410543
0.044976423921861 0.169923160396415 0.01 0.000409902670827299
0.0278976199538446 0.0912288489551827 0.01 0.007410543
0.0259324729630434 0.0450854720187244 0.01 0.007410543
0.120019456520779 1.12939393230079 0.01 0.007410543
0.0396536874741482 0.106306969651478 0.0882426216311811 0.007410543
0.0295637693984541 0.102086281927291 0.0104501189735694 0.000165598897152923
0.0217904790659135 0.0420084068218319 0.01 0.007410543
0.0109457844577958 0.00991378008712422 0.0804502810597371 0.007410543
0.00477056238335877 0.00120211766793142 0.0451748989381149 0.007410543
0.0634878383638361 0.361394927800412 0.01 0.007410543
0.0546964661592348 0.291237815403302 0.01 0.007410543
0.0522881938902229 0.250219766900761 0.01 0.007410543
0.0243118499525349 0.041759816376228 0.01 0.007410543
0.00784480888728523 0.00595006420952265 0.01 0.007410543
0.00310155493050663 0.000461873531406196 0.0319481291146053 0.007410543
0.0562168413798979 0.244838675599866 0.0479571923391422 0.007410543
0.0646654197488882 0.404959486516279 0.01 0.007410543
0.00361002192622041 0.000956413753107694 0.01 0.007410543
0.0550233839853673 0.199695275274621 0.0323486885168588 0.007410543
0.0195494996515077 0.0294775468109195 0.0224147481937099 0.0036199553231438
0.014478052785226 0.012607381437414 0.0332990751424993 0.007410543
0.0187434740989426 0.0258406908568752 0.0515883459533966 0.007410543
0.00371336094619544 0.000862753963668671 0.01 0.007410543
0.00340307683916278 0.000631741022935163 0.01 0.007410543
0.0793370981030063 0.472465682820331 0.01 0.007410543
0.0408331363712135 0.144055796772496 0.01 0.007410543
0.0177722008016057 0.0230218033716192 0.01 0.007410543
0.0780798211119838 0.326969528953564 0.01 0.007410543
0.0339626208710911 0.0998356910031168 0.01 0.007410543
0.0424658979262022 0.167135153040027 0.01 0.007410543
0.0623609145412525 0.298052407405247 0.01 0.007410543
0.0425154699726912 0.142953137533505 0.01 0.007410543
0.0233630994397397 0.0333042014388586 0.01 0.000462269504747213
0.00530072918297542 0.0015329600043317 0.01 0.007410543
0.0193077652542078 0.0317209665270262 0.01 0.007410543
0.0390611956199646 0.101650067308452 0.01 0.007410543
0.0408463684799922 0.174705611600997 0.0168096611587599 0.007410543
0.0587244291516917 0.231886678777978 0.017704157343661 0.007410543
0.0141407385963643 0.0155433848551841 0.0934100895915124 0.007410543
0.0122228096345542 0.0101498476010174 0.0774269306877569 0.007410543
0.0679118766030598 0.426141314027548 0.01 0.007410543
0.012613298357228 0.0120120384640513 0.01 0.007410543
0.00360316116282428 0.00096783902783198 0.0409761908645601 0.007410543
0.00615931232569772 0.00275647046986918 0.01 0.007410543
0.0162507241909787 0.0246805137259391 0.01 0.007410543
0.0501982268771183 0.214639037040556 0.01 0.007410543
0.000899882235763055 1.95730324214488e-05 0.01 0.007410543
0.103617063763491 0.636342567576256 0.0692925761138212 0.007410543
0.0393722876907875 0.12725568460589 0.0374381753267982 0.00270076148635466
0.0956430060608459 0.616753176084039 0.0883605073416755 0.007410543
0.0302824751387046 0.0589638218343851 0.0755471884524094 0.007410543
0.0440342006661734 0.162279047197723 0.0660041366277318 0.007410543
0.0176609004912242 0.0199238286586691 0.01 0.007410543
0.0246012339174805 0.0463277595074754 0.01 0.007410543
0.0332767815351802 0.0916893396951765 0.01 0.007410543
0.0195421836092084 0.0273706170900651 0.01 0.007410543
0.044347905649866 0.122456442495172 0.0158499376161653 0.007410543
0.119171375462998 1.16399098108606 0.0475241828065331 0.007410543
0.00218836656250392 0.000244793824170438 0.01 0.007410543
0.0336231812107623 0.0909199520687457 0.01 0.007410543
0.050094463988485 0.153777342601894 0.01 0.007410543
0.0357842497888923 0.0977624267021873 0.01 0.007410543
0.0617856531420826 0.226793236331475 0.01 0.007410543
0.0720811996668714 0.425341796856661 0.01 0.007410543
0.0180834064042735 0.0188338131762433 0.01 0.007410543
0.0529347320953396 0.195372280878776 0.0833298013874565 0.007410543
0.0799666834455965 0.78705997327929 0.01 0.00427078645006688
0.030208459368082 0.0749786575269103 0.01 0.007410543
0.0359788344594541 0.0840998506744266 0.01 0.007410543
0.0267622054369009 0.0606629903936785 0.01 0.007410543
0.0194708533917161 0.0249705873894385 0.01 0.007410543
0.0861714847049743 0.638837693669304 0.01 0.007410543
0.101627825058769 0.878742682259113 0.0317281945344688 0.00363313377126028
0.0324783523129419 0.0954868926876637 0.01 0.007410543
0.167627120203302 2.38842377670356 0.0377077931859833 0.007410543
0.0576066634229909 0.373387595946923 0.01 0.007410543
0.0447301453139655 0.103309351933771 0.01 0.007410543
0.0889903476376253 0.526120640321356 0.01 0.007410543
0.00628267707912668 0.00286971915580854 0.0144446170125878 0.007410543
0.0462801066105569 0.130690832423755 0.01 0.007410543
0.0260620650318799 0.0629695522447283 0.0163684337948758 0.007410543
0.0278721076936225 0.0722658558800203 0.01 0.00539693970988956
0.00174860500027359 0.000155694301245708 0.0954675180332203 0.007410543
0.019030672667061 0.030406220844315 0.0606468620878469 0.007410543
0.0145074415185816 0.0171069511498261 0.01 0.007410543
0.0620239960044504 0.246406027893993 0.01 0.007410543
0.0397846186079818 0.135217546483952 0.0663713930432467 0.007410543
0.111846166699422 0.88352513464036 0.01 0.0072972374749124
0.0715713414013973 0.343843357187644 0.01 0.007410543
0.0502135917082938 0.218609162903198 0.01 0.007410543
0.0153104684127372 0.0231296242611088 0.01 0.007410543
0.00101772199784337 2.52979831157456e-05 0.01 0.007410543
0.0116522947825161 0.00912961724388061 0.0178449946980182 0.007410543
0.0042658453482471 0.000947585476836538 0.0476294813799417 0.007410543
0.00851269068520924 0.00667265063184878 0.01 0.007410543
0.0419875805412609 0.0952086558914346 0.01 0.007410543
0.0405368864708902 0.131406829990959 0.0397145974048918 0.007410543
0.0197980264096698 0.0277798489192779 0.01 0.007410543
0.0457053976322442 0.145663975048363 0.01 0.007410543
0.0533269876500211 0.240147626903514 0.0984579398795222 0.007410543
0.0421693184286862 0.132921572206094 0.01 0.0038938521229198
0.0111706211906481 0.0117233676192266 0.01 0.007410543
0.0222869848504494 0.0403412130013306 0.0830660602612764 0.007410543
0.00621263551131904 0.00274277073608916 0.01 0.007410543
0.00691461103532428 0.00235303734083091 0.01 0.007410543
0.0185598284154102 0.0269830047434176 0.01 0.007410543
0.0308383760598183 0.0721151092882686 0.01 0.007410543
0.0293927757431998 0.0601508424879301 0.01 0.007410543
0.0499077947185249 0.246698399501179 0.028865292527301 0.007410543
0.0363330529627003 0.129741192693745 0.0781025760481322 0.007410543
0.0142206342704546 0.0137175605953596 0.01 0.007410543
0.00622740785780843 0.00263650433427212 0.0987928429662374 0.007410543
0.0804093687918895 0.509854782242758 0.01 0.007410543
0.0623558428523924 0.270415358580523 0.01 0.007410543
0.0234702746267298 0.0416851696655192 0.0728637583520832 0.007410543
0.0732425036538767 0.391707903577239 0.01 0.0057085639947452
0.0919958790244201 0.852274870498377 0.0449808069940359 0.007410543
0.0483393259111717 0.210884288647854 0.01 0.007410543
0.116484334400443 1.17975556407911 0.01 0.007410543
0.00529741594536286 0.00199477061328483 0.01 0.007410543
0.0588090656914114 0.227218467373386 0.01 0.007410543
0.00847074912452654 0.00462251923439205 0.01 0.007410543
0.00395399414089268 0.00121462142019674 0.01 0.007410543
0.0195550826479065 0.0304977545814093 0.01 0.007410543
0.0102121568236887 0.00718255480788849 0.0409318164272858 0.007410543
0.00325932971617046 0.000683565451557139 0.01 0.007410543
0.089305007278597 0.433613254980513 0.044902854975034 0.007410543
0.0156014653565096 0.0181287829896553 0.0490755454266464 0.007410543
0.0116870239908008 0.0106804164584292 0.01 0.007410543
0.0313453407237042 0.0848452789214126 0.01 0.007410543
0.000490223171370682 4.88325133770918e-07 0.01 0.007410543
0.0539760988256495 0.22059829859978 0.0247381219086715 0.007410543
0.0062113089077855 0.00281431581689292 0.01 0.007410543
0.0485710969571715 0.202172374357066 0.01 0.007410543
0.0101402918323658 0.00695626809993851 0.0786944216171106 0.007410543
0.049061425171204 0.178708516877835 0.01 0.007410543
0.00990883782931961 0.00759627649561755 0.01 0.00889670539879979
0.0289615536155758 0.0735522467616208 0.01 0.007410543
0.0133362743531227 0.0188248811359302 0.0464830782092872 0.007410543
0.00388434487498525 0.00119383514382856 0.01 0.007410543
0.0186813858365202 0.0234819662787528 0.0100881888983227 0.007410543
0.0392321072525882 0.0837981422448822 0.01 0.007410543
0.00152976810452361 9.03027765963869e-05 0.01 0.007410543
0.0661961713544711 0.306954880257565 0.01 0.00282836280977616
0.0724337551481951 0.407220918962566 0.0817887074509976 0.007410543
0.0326114010582921 0.063635413361502 0.01 0.007410543
0.000120292756513238 6.25425120232964e-06 0.01 0.007410543
0.0687504921786068 0.504508681476603 0.01 0.007410543
0.0102067100599637 0.008323300629277 0.01 0.007410543
0.0224923675061398 0.0406737716636224 0.0350095715193122 0.007410543
0.0345398560190622 0.0995633833908662 0.0760889173436105 0.007410543
0.101650854971276 1.03745661853786 0.01 0.007410543
0.0370243234507114 0.100165803634775 0.00782965366896959 0.007410543
0.0023336078650523 0.000264812463303384 0.0363358537313444 0.007410543
0.0450786250798036 0.163993923200598 0.01 0.007410543
0.00652024039580868 0.00302537820024834 0.01 0.007410543
0.0164133811012834 0.0167528984370093 0.01 0.007410543
0.0164962102130305 0.0203168937521293 0.0165293581822096 0.007410543
0.095197776780964 0.662933977777231 0.0500210850894747 0.007410543
0.00846316638439631 0.00468000913087396 0.01 0.00124692308215596
0.00366987136771145 0.000787353894321513 0.0509636695364338 0.007410543
0.026375741708342 0.0586669929335646 0.01 0.007410543
0.0504326106022817 0.149360466119795 0.0659325646492439 0.007410543
0.0547767705124749 0.225535390450686 0.01 0.007410543
0.0082574250371441 0.00621661447404245 0.01 0.007410543
0.0352146584243993 0.126266649037642 0.01 0.007410543
0.033347862301321 0.0760973221760918 0.01 0.007410543
0.0928145788040406 1.11798131824806 0.0575508995352696 0.007410543
0.0214798748504587 0.0271290651648088 0.0810429851359587 0.007410543
0.000160348425193639 5.1097499370566e-06 0.01 0.007410543
0.0259620889934302 0.0502392024536787 0.01 0.007410543
0.0063790538520605 0.00270038974645379 0.01 0.007410543
0.00312799613346561 0.000573311328692637 0.0709168488214663 0.007410543
0.080043579035782 0.445711184588236 0.01 0.007410543
0.0534170625818844 0.206943246409266 0.01 0.007410543
0.0781692638195652 0.436651349968235 0.0641396420480293 0.007410543
0.0873970688565369 0.657019320209565 0.0173601206684296 0.007410543
0.0226733278228726 0.035623374257955 0.0621460588337819 0.007410543
0.0808604324693944 0.564260118291885 0.01 0.007410543
0.0582530208183337 0.277297124516904 0.01 3.32989001094507e-05
0.049477070525511 0.198455318808852 0.01 0.007410543
0.0235259965037364 0.0324854127703827 0.01 0.007410543
0.00991360689444493 0.00652019592310482 0.0302964496850138 0.00743083706211745
0.042072576883592 0.135535432433895 0.01 0.007410543
0.0307439095197063 0.0734302510815835 0.0943688468131231 0.007410543
0.041406794463243 0.129917551387016 0.01 0.007410543
0.00758498448871326 0.00362658096615562 0.0683423447951135 0.007410543
0.0241217421499271 0.0470423483507372 0.01 0.007410543
0.015634066747339 0.0219888913288928 0.01 0.007410543
0.0923930124031036 0.680325481100442 0.01 0.007410543
0.0010781992997125 3.72541226320833e-05 0.01 0.007410543
0.0530867042319934 0.24836622040081 0.0256008164950158 0.007410543
0.0016673030186506 0.000188698968755281 0.0125629170862186 0.007410543
0.00429547291765807 0.000911667621198799 0.01 0.007410543
0.0180608321839078 0.0196209135165123 0.01 0.007410543
0.0462375994708584 0.210625250966693 0.01 0.007410543
0.0566332633114048 0.32150959497796 0.0796506141784381 0.007410543
0.00195842244223158 0.000166331583003855 0.01 0.007410543
0.022786329772912 0.0413759514962752 0.0394638492500203 0.007410543
0.0963691198789315 0.832186533471949 0.0419900370483733 0.007410543
0.0642039327399251 0.240902641253625 0.01 0.007410543
0.0446012519640765 0.143060950203658 0.01 0.007410543
0.0241850595537805 0.038537294086518 0.0795332579092986 0.007410543
0.0109251801669573 0.00843856337140885 0.01 0.007410543
0.0147021702434966 0.0184487260390948 0.01 0.007410543
0.0514247247760907 0.253259888631517 0.01 0.007410543
0.0166837356312736 0.0195890775929778 0.0170901863173403 0.007410543
0.0481905414499998 0.150332439324392 0.01 0.007410543
0.00819036738830976 0.00589376248407273 0.01 0.007410543
0.102230377394467 0.681853496370713 0.01 0.007410543
0.0298475018823729 0.0518968435716049 0.0260113343280219 0.007410543
0.00726757124339642 0.0045158058232444 0.01 0.007410543
0.0810936751913834 0.603658579877447 0.01 0.007410543
0.0466615231290603 0.172302368155954 0.01 0.007410543
0.113054076124381 1.06273191070716 0.01 0.007410543
0.0149366322527656 0.0150600991572995 0.01 0.007410543
0.0261825928354263 0.045532901499226 0.01 0.007410543
0.0472651758093295 0.152656417284772 0.01 0.00662551397812615
0.0581683550622846 0.279390097309724 0.01 0.007410543
0.0267472780991739 0.0444157875448611 0.0692271171962153 0.007410543
0.0287167875073655 0.0633928054954036 0.01 0.007410543
0.0474988169040058 0.141895003426476 0.01 0.007410543
0.00832578426487904 0.00436480622095083 0.01 0.007410543
0.0160331919728001 0.019334370509724 0.0131234324888636 0.007410543
0.053276224147044 0.249511004146665 0.01 0.007410543
0.0561843766112387 0.233860436770864 0.01 0.007410543
0.0199103915964272 0.0227935347660314 0.01 0.007410543
0.00684149712297678 0.00292967304155558 0.01 0.007410543
0.0558806484414119 0.236287663517446 0.01 0.007410543
0.0467058941023199 0.162486794793398 0.01 0.007410543
0.00794649475858733 0.00359530525643616 0.01 0.0028294139247055
0.0539478420691857 0.238090562860702 0.01 0.007410543
0.0483137436899535 0.203458900327017 0.01 0.007410543
0.0369059305765348 0.106343183936144 0.01 0.007410543
0.0259731554312822 0.0448416175307479 0.01 0.007410543
0.0263837488822086 0.0536275793885541 0.01 0.007410543
0.0113932574655224 0.0116228491587996 0.01 0.007410543
0.169900787711759 1.70676055590055 0.01 0.00380127701744922
0.0065075776311847 0.00383029221394165 0.0475310729704819 0.007410543
0.0286629665732318 0.0872880190450471 0.01 0.007410543
0.0105789811236961 0.00626539245455173 0.01 0.00490542011742248
0.0140917092934426 0.0128457520612307 0.0267846419907854 0.007410543
0.0171949726164657 0.0248967347540116 0.01 0.007410543
0.00271682227509195 0.000337688239326665 0.01 0.007410543
0.0101536249548673 0.00784758437065909 0.01 0.007410543
0.0705673437330707 0.519479051148037 0.01 0.007410543
0.0039224793177429 0.00145807325049484 0.0615507793904195 0.007410543
0.06733833010118 0.398309653781017 0.01 0.007410543
0.00649479149312456 0.00277469210947169 0.0549793384545027 0.007410543
0.0246663598592424 0.0407390382750936 0.01 0.007410543
0.0683526751290995 0.436394138607947 0.0576399923005472 0.007410543
0.00274345481080035 0.000466623359805895 0.01 0.007410543
0.0158536006385597 0.0182063165634372 0.01 0.007410543
0.0262161200313889 0.0592781581661578 0.0882327759219443 0.007410543
0.03452134310195 0.0853842512197173 0.01 0.007410543
0.029881097378267 0.0698894918686032 0.01 0.007410543
0.0801418896906334 0.55793362308261 0.0897397133257054 0.007410543
0.0456534850233733 0.147827208100619 0.0445383557788773 0.007410543
0.0326492386698841 0.0824702248096481 0.0656785177946944 0.007410543
0.075609990487999 0.525599971102388 0.01 0.007410543
